Vehicle_Count,NO2_Emissions,Traffic_Flow_Speed,Rush_Hour_Indicator,Hour,Day_of_Week,Weather_Conditions_Cloudy,Weather_Conditions_Hazy,Weather_Conditions_Rainy,High_Congestion
197,34.66,37.166666666666664,0,0,3,True,False,False,0
168,51.04,42.0,0,14,5,True,False,False,0
365,25.8,9.166666666666664,0,23,1,False,False,False,1
45,46.69,62.5,0,21,4,True,False,False,0
359,62.59,10.166666666666664,0,21,2,False,False,True,1
83,39.64,56.166666666666664,0,16,6,True,False,False,0
244,19.03,29.333333333333336,0,20,6,True,False,False,1
372,36.99,8.0,1,19,6,False,True,False,1
322,79.02,16.333333333333336,1,19,1,False,False,False,1
335,19.35,14.166666666666664,0,0,6,False,False,False,1
216,22.36,34.0,0,13,6,False,False,False,1
364,23.83,9.333333333333336,0,12,3,True,False,False,1
233,31.32,31.166666666666664,0,23,3,False,True,False,1
103,13.48,52.83333333333333,1,19,3,True,False,False,0
229,19.61,31.833333333333336,0,14,1,False,False,False,1
108,76.05,52.0,0,15,2,True,False,False,0
97,53.44,53.83333333333333,0,13,2,False,False,True,0
333,11.2,14.5,1,17,5,False,False,False,1
66,46.18,59.0,1,19,6,False,False,False,0
357,26.1,10.5,0,0,4,False,False,True,1
203,16.86,36.166666666666664,0,16,0,False,False,False,0
26,30.7,65.66666666666667,1,17,4,False,False,False,0
399,19.08,5.0,0,20,4,True,False,False,1
113,78.28,51.16666666666667,0,0,1,False,False,True,0
50,78.18,61.666666666666664,0,16,0,True,False,False,0
374,35.29,7.666666666666664,0,3,6,False,True,False,1
396,62.4,5.0,1,18,2,False,True,False,1
149,55.47,45.16666666666667,0,14,1,False,False,True,0
175,39.16,40.83333333333333,0,23,0,False,False,True,0
328,37.75,15.333333333333336,0,2,6,False,False,True,1
78,49.34,57.0,0,14,6,False,True,False,0
81,79.42,56.5,0,14,1,False,False,True,0
181,69.86,39.83333333333333,0,1,5,True,False,False,0
280,32.31,23.333333333333336,0,4,3,False,False,True,1
351,33.5,11.5,1,18,1,False,False,True,1
275,54.95,24.166666666666664,0,13,3,True,False,False,1
233,31.59,31.166666666666664,1,19,2,False,False,False,1
319,46.59,16.833333333333336,0,14,3,False,False,True,1
259,50.79,26.833333333333336,0,15,3,True,False,False,1
41,78.72,63.166666666666664,0,3,4,True,False,False,0
303,68.52,19.5,1,19,2,True,False,False,1
240,20.82,30.0,0,15,4,True,False,False,1
242,52.19,29.666666666666664,0,1,6,False,False,True,1
277,24.93,23.833333333333336,0,2,3,False,False,True,1
131,76.29,48.16666666666667,1,17,4,False,False,False,0
179,23.1,40.16666666666667,1,18,2,False,True,False,0
226,65.14,32.333333333333336,0,1,6,True,False,False,1
100,45.84,53.33333333333333,0,3,6,False,False,False,0
83,43.91,56.166666666666664,1,18,5,False,False,False,0
72,41.59,58.0,0,2,2,False,True,False,0
298,39.03,20.333333333333336,0,14,0,True,False,False,1
292,35.06,21.333333333333336,0,4,3,False,False,True,1
181,33.43,39.83333333333333,0,12,6,True,False,False,0
320,77.07,16.666666666666664,0,2,0,False,True,False,1
173,66.19,41.16666666666667,0,4,5,False,True,False,0
176,33.77,40.66666666666667,1,18,1,True,False,False,0
239,36.55,30.166666666666664,0,22,3,False,False,True,1
176,58.98,40.66666666666667,0,20,3,True,False,False,0
116,15.9,50.66666666666667,1,18,1,False,False,False,0
93,10.74,54.5,0,3,5,False,False,False,0
258,14.44,27.0,0,3,3,False,False,False,1
131,52.2,48.16666666666667,0,22,2,False,True,False,0
60,20.27,60.0,0,21,4,False,False,False,0
252,70.2,28.0,0,22,6,False,True,False,1
335,57.89,14.166666666666664,0,23,5,True,False,False,1
364,36.46,9.333333333333336,0,14,5,False,True,False,1
288,53.49,22.0,1,19,4,False,False,False,1
116,41.1,50.66666666666667,0,22,2,False,False,True,0
79,42.51,56.833333333333336,0,16,1,True,False,False,0
362,36.25,9.666666666666664,1,18,5,True,False,False,1
394,30.71,5.0,0,2,0,True,False,False,1
237,47.72,30.5,1,19,1,False,False,False,1
389,67.06,5.166666666666671,1,19,6,True,False,False,1
98,14.08,53.66666666666667,0,4,1,False,True,False,0
52,36.7,61.333333333333336,0,23,0,False,False,True,0
348,36.74,12.0,0,14,3,False,False,False,1
360,72.49,10.0,0,13,5,False,False,True,1
337,11.03,13.833333333333336,0,2,4,False,False,True,1
47,54.47,62.166666666666664,0,4,2,False,False,True,0
239,15.33,30.166666666666664,0,12,0,True,False,False,1
104,25.55,52.66666666666667,0,0,6,False,True,False,0
213,68.42,34.5,0,13,3,True,False,False,1
58,43.87,60.333333333333336,0,23,5,False,True,False,0
205,73.75,35.833333333333336,0,14,2,False,True,False,0
130,46.84,48.33333333333333,1,19,4,False,False,False,0
274,26.54,24.333333333333336,0,22,2,True,False,False,1
77,44.49,57.166666666666664,0,2,4,True,False,False,0
158,56.11,43.66666666666667,0,16,0,True,False,False,0
103,23.57,52.83333333333333,0,13,0,False,False,True,0
336,69.41,14.0,0,21,2,False,True,False,1
207,42.61,35.5,0,23,3,False,False,True,0
163,18.36,42.83333333333333,0,13,4,True,False,False,0
343,65.39,12.833333333333336,0,13,2,True,False,False,1
114,30.31,51.0,0,2,0,False,True,False,0
310,66.29,18.333333333333336,0,20,4,False,True,False,1
88,70.63,55.333333333333336,0,3,1,False,False,False,0
172,14.67,41.33333333333333,1,18,2,False,True,False,0
73,19.37,57.833333333333336,0,12,5,True,False,False,0
121,77.78,49.83333333333333,1,19,0,False,False,False,0
174,34.25,41.0,0,15,2,False,False,False,0
145,51.95,45.83333333333333,0,4,3,False,True,False,0
239,16.26,30.166666666666664,0,2,3,False,True,False,1
399,46.38,5.0,0,1,4,False,False,False,1
82,44.17,56.333333333333336,0,12,1,False,False,False,0
237,69.45,30.5,1,19,5,False,False,True,1
302,36.91,19.666666666666664,1,18,6,False,False,True,1
87,58.52,55.5,0,13,5,False,False,False,0
286,40.29,22.333333333333336,0,3,4,False,False,True,1
342,15.66,13.0,0,15,6,False,False,False,1
386,56.66,5.666666666666671,0,23,0,False,False,False,1
332,40.22,14.666666666666664,1,18,1,True,False,False,1
397,43.32,5.0,0,1,0,True,False,False,1
316,48.87,17.333333333333336,1,18,5,False,False,False,1
343,62.1,12.833333333333336,0,16,3,True,False,False,1
27,26.06,65.5,0,2,0,False,False,False,0
342,33.95,13.0,1,18,4,True,False,False,1
155,12.94,44.16666666666667,0,4,3,False,True,False,0
247,56.64,28.833333333333336,0,20,2,False,False,True,1
285,74.24,22.5,0,12,1,False,True,False,1
226,28.41,32.333333333333336,0,3,6,False,True,False,1
263,29.42,26.166666666666664,1,17,1,False,True,False,1
120,43.28,50.0,0,16,1,False,False,True,0
193,68.32,37.833333333333336,0,20,2,True,False,False,0
96,23.68,54.0,0,16,4,True,False,False,0
379,10.28,6.833333333333336,1,19,6,False,False,True,1
358,38.02,10.333333333333336,0,4,2,False,False,False,1
245,27.65,29.166666666666664,0,0,2,False,True,False,1
83,19.46,56.166666666666664,0,14,4,False,True,False,0
147,25.23,45.5,0,21,3,False,True,False,0
382,19.54,6.333333333333336,0,12,5,False,False,True,1
355,16.86,10.833333333333336,1,19,2,False,False,False,1
123,34.38,49.5,0,20,0,False,False,True,0
159,13.11,43.5,0,2,1,False,False,True,0
291,43.56,21.5,0,13,1,True,False,False,1
256,70.47,27.333333333333336,0,4,5,False,False,True,1
361,41.23,9.833333333333336,0,16,3,False,False,False,1
115,25.77,50.83333333333333,0,3,3,False,False,False,0
338,27.29,13.666666666666664,0,16,4,False,True,False,1
81,54.94,56.5,1,19,0,False,False,True,0
377,24.92,7.166666666666664,0,14,1,False,False,False,1
64,71.9,59.333333333333336,1,17,2,False,False,True,0
31,75.02,64.83333333333333,0,14,6,False,False,True,0
144,68.41,46.0,0,1,0,False,True,False,0
375,27.44,7.5,0,3,5,True,False,False,1
78,20.2,57.0,0,0,3,False,False,False,0
42,18.35,63.0,0,3,6,False,False,False,0
270,15.36,25.0,0,21,1,False,False,True,1
187,18.24,38.83333333333333,0,4,1,False,False,True,0
132,76.83,48.0,0,4,6,True,False,False,0
47,29.65,62.166666666666664,1,19,2,False,True,False,0
339,22.52,13.5,0,13,0,False,False,True,1
382,40.8,6.333333333333336,0,23,5,False,False,False,1
25,72.6,65.83333333333333,0,21,5,False,False,True,0
343,11.52,12.833333333333336,0,22,4,False,False,True,1
279,45.36,23.5,0,20,6,True,False,False,1
238,13.3,30.333333333333336,0,15,4,True,False,False,1
176,56.73,40.66666666666667,1,19,0,False,True,False,0
104,45.25,52.66666666666667,1,17,4,False,True,False,0
203,62.76,36.166666666666664,0,4,4,False,False,False,0
95,39.33,54.166666666666664,0,21,5,True,False,False,0
249,28.7,28.5,0,12,6,False,False,False,1
249,52.83,28.5,1,17,6,False,False,True,1
84,30.13,56.0,0,2,2,False,False,True,0
315,46.48,17.5,0,3,0,False,True,False,1
146,69.11,45.66666666666667,0,14,3,True,False,False,0
84,54.51,56.0,1,19,3,False,False,False,0
44,17.02,62.666666666666664,0,20,1,True,False,False,0
86,29.0,55.666666666666664,1,17,6,True,False,False,0
269,15.37,25.166666666666664,0,4,6,True,False,False,1
100,37.91,53.33333333333333,0,14,6,False,True,False,0
205,72.9,35.833333333333336,1,17,1,True,False,False,0
166,78.42,42.33333333333333,0,4,0,True,False,False,0
239,51.7,30.166666666666664,0,4,1,False,False,True,1
37,29.15,63.833333333333336,0,22,2,False,False,True,0
273,22.44,24.5,1,17,5,False,True,False,1
184,31.44,39.33333333333333,0,2,6,True,False,False,0
307,65.88,18.833333333333336,0,0,0,True,False,False,1
305,47.4,19.166666666666664,0,0,6,False,True,False,1
231,53.33,31.5,1,18,5,False,True,False,1
177,56.05,40.5,0,0,0,False,True,False,0
245,58.07,29.166666666666664,0,23,4,False,False,False,1
190,31.19,38.33333333333333,0,0,0,False,True,False,0
140,12.39,46.66666666666667,0,0,6,True,False,False,0
122,32.81,49.66666666666667,0,3,6,False,False,False,0
295,53.69,20.833333333333336,0,23,0,True,False,False,1
207,34.56,35.5,0,23,1,True,False,False,0
42,76.19,63.0,0,22,4,False,True,False,0
100,33.5,53.33333333333333,0,2,1,False,False,False,0
193,18.38,37.833333333333336,0,15,5,True,False,False,0
330,12.28,15.0,0,16,6,False,False,True,1
260,72.74,26.666666666666664,0,13,1,False,False,True,1
44,61.95,62.666666666666664,0,2,0,False,False,True,0
156,27.34,44.0,1,19,6,False,False,True,0
273,17.13,24.5,0,12,6,False,False,True,1
190,39.74,38.33333333333333,0,13,2,False,False,True,0
363,31.61,9.5,1,17,1,True,False,False,1
146,10.69,45.66666666666667,0,13,2,False,False,True,0
60,59.94,60.0,1,19,3,False,False,False,0
63,21.19,59.5,1,19,1,True,False,False,0
284,40.72,22.666666666666664,0,1,1,True,False,False,1
103,77.59,52.83333333333333,0,2,4,False,False,False,0
246,33.14,29.0,0,12,0,False,False,True,1
229,21.47,31.833333333333336,0,1,5,False,True,False,1
271,51.28,24.833333333333336,0,16,0,False,False,True,1
249,52.75,28.5,0,22,3,True,False,False,1
263,24.6,26.166666666666664,1,17,5,False,False,True,1
264,30.61,26.0,1,18,3,True,False,False,1
344,35.52,12.666666666666664,0,14,2,True,False,False,1
399,38.93,5.0,0,20,4,False,False,True,1
224,33.87,32.666666666666664,0,13,4,False,False,True,1
226,62.68,32.333333333333336,0,14,0,False,True,False,1
184,61.2,39.33333333333333,0,15,5,True,False,False,0
341,65.46,13.166666666666664,0,0,2,False,True,False,1
53,43.94,61.166666666666664,0,23,6,True,False,False,0
331,36.05,14.833333333333336,0,22,6,False,True,False,1
195,10.87,37.5,1,19,3,False,True,False,0
397,17.66,5.0,0,16,1,False,False,False,1
222,43.58,33.0,0,15,2,False,False,False,1
33,61.71,64.5,0,20,5,True,False,False,0
98,56.95,53.66666666666667,0,23,3,False,True,False,0
190,26.85,38.33333333333333,0,16,6,False,True,False,0
396,28.68,5.0,0,15,4,False,False,False,1
215,19.92,34.166666666666664,0,23,6,False,True,False,1
20,16.04,66.66666666666667,0,4,4,False,False,False,0
365,24.67,9.166666666666664,0,23,2,True,False,False,1
88,65.74,55.333333333333336,0,21,6,True,False,False,0
216,47.44,34.0,1,18,1,True,False,False,1
327,69.95,15.5,0,15,0,False,False,True,1
376,37.47,7.333333333333336,0,15,6,False,False,True,1
100,24.11,53.33333333333333,1,19,0,False,False,True,0
212,68.37,34.666666666666664,0,4,4,True,False,False,0
191,35.25,38.16666666666667,0,22,4,False,True,False,0
48,77.47,62.0,0,3,5,False,False,True,0
125,31.02,49.16666666666667,0,13,5,False,False,False,0
178,38.45,40.33333333333333,1,18,2,True,False,False,0
193,30.51,37.833333333333336,0,21,5,False,False,True,0
126,39.04,49.0,0,20,4,False,True,False,0
72,40.08,58.0,0,21,4,False,False,False,0
375,24.88,7.5,0,4,5,True,False,False,1
319,19.38,16.833333333333336,1,17,4,False,False,True,1
48,50.98,62.0,0,20,4,False,False,False,0
371,29.05,8.166666666666664,0,1,0,False,True,False,1
241,61.94,29.833333333333336,1,17,4,True,False,False,1
183,60.07,39.5,0,4,6,True,False,False,0
302,30.73,19.666666666666664,0,13,4,True,False,False,1
392,75.06,5.0,0,23,4,False,False,False,1
269,54.26,25.166666666666664,0,22,3,False,False,False,1
50,57.07,61.666666666666664,1,18,6,True,False,False,0
39,36.26,63.5,0,23,6,False,False,True,0
273,22.29,24.5,0,3,3,True,False,False,1
351,74.53,11.5,0,23,5,False,True,False,1
189,24.47,38.5,0,12,5,False,False,True,0
47,27.12,62.166666666666664,0,1,6,False,True,False,0
361,53.29,9.833333333333336,0,1,4,False,False,True,1
69,11.3,58.5,0,1,5,False,True,False,0
180,60.36,40.0,0,20,4,False,False,False,0
285,50.18,22.5,0,0,0,False,False,True,1
47,67.38,62.166666666666664,0,0,2,False,False,True,0
289,41.91,21.833333333333336,0,2,0,True,False,False,1
368,24.5,8.666666666666664,0,3,2,False,True,False,1
297,68.79,20.5,0,13,1,False,False,True,1
296,35.37,20.666666666666664,0,1,2,False,True,False,1
24,30.96,66.0,1,17,4,False,True,False,0
349,62.77,11.833333333333336,0,20,1,False,False,True,1
264,71.82,26.0,0,4,2,False,False,True,1
216,12.71,34.0,1,17,4,False,True,False,1
266,26.22,25.666666666666664,0,1,0,True,False,False,1
259,70.74,26.833333333333336,0,13,5,True,False,False,1
181,79.45,39.83333333333333,1,19,2,False,False,True,0
289,61.63,21.833333333333336,0,16,0,False,False,False,1
36,68.93,64.0,0,21,5,False,False,False,0
50,34.34,61.666666666666664,0,21,3,False,False,False,0
311,48.08,18.166666666666664,0,23,3,False,False,False,1
51,47.1,61.5,0,21,3,False,True,False,0
92,65.97,54.666666666666664,0,16,3,True,False,False,0
316,72.97,17.333333333333336,0,22,3,False,False,True,1
192,74.4,38.0,0,12,2,False,True,False,0
42,12.89,63.0,1,19,2,True,False,False,0
153,23.49,44.5,0,2,3,True,False,False,0
162,76.65,43.0,0,20,5,False,True,False,0
38,40.58,63.666666666666664,1,17,6,False,True,False,0
245,75.49,29.166666666666664,0,12,1,False,False,False,1
115,63.81,50.83333333333333,0,21,5,False,False,False,0
154,79.62,44.33333333333333,0,0,5,False,False,False,0
361,67.25,9.833333333333336,0,21,6,True,False,False,1
229,54.63,31.833333333333336,0,22,0,False,True,False,1
73,46.8,57.833333333333336,0,3,1,False,False,False,0
223,69.29,32.833333333333336,0,13,3,False,False,False,1
90,15.23,55.0,1,18,3,False,False,False,0
325,13.05,15.833333333333336,0,15,5,False,False,True,1
255,16.57,27.5,0,22,3,False,False,False,1
142,55.5,46.33333333333333,0,23,4,False,False,False,0
91,33.22,54.833333333333336,0,14,4,False,False,False,0
231,63.6,31.5,0,22,4,False,False,False,1
395,27.5,5.0,0,3,6,False,True,False,1
40,55.97,63.333333333333336,0,20,1,True,False,False,0
275,33.02,24.166666666666664,0,1,5,True,False,False,1
138,78.53,47.0,0,16,0,True,False,False,0
35,59.15,64.16666666666667,0,1,3,False,False,False,0
248,78.67,28.666666666666664,1,17,4,False,False,True,1
249,71.85,28.5,0,12,5,False,True,False,1
253,77.06,27.833333333333336,0,13,3,False,False,False,1
398,39.66,5.0,0,2,1,False,False,False,1
36,25.27,64.0,0,3,0,False,True,False,0
161,24.3,43.16666666666667,0,23,2,False,False,True,0
304,39.34,19.333333333333336,0,1,1,False,True,False,1
30,20.06,65.0,0,12,6,False,False,True,0
131,77.62,48.16666666666667,0,3,6,False,False,False,0
68,11.58,58.666666666666664,0,20,4,False,False,True,0
74,32.76,57.666666666666664,0,4,1,False,True,False,0
224,20.96,32.666666666666664,0,15,3,True,False,False,1
212,18.77,34.666666666666664,0,22,4,False,False,True,0
114,74.35,51.0,0,23,0,False,True,False,0
289,37.37,21.833333333333336,0,4,5,True,False,False,1
394,40.98,5.0,0,21,3,False,False,False,1
378,73.29,7.0,1,17,2,True,False,False,1
274,22.24,24.333333333333336,0,12,1,True,False,False,1
58,38.57,60.333333333333336,1,18,0,False,False,True,0
133,29.0,47.83333333333333,0,1,5,False,False,False,0
370,77.08,8.333333333333336,0,21,3,False,False,True,1
235,17.15,30.833333333333336,0,14,3,False,False,False,1
150,71.95,45.0,0,20,0,True,False,False,0
245,58.87,29.166666666666664,0,23,4,True,False,False,1
307,37.21,18.833333333333336,0,13,1,True,False,False,1
355,59.77,10.833333333333336,0,20,2,True,False,False,1
357,68.39,10.5,0,16,4,False,False,True,1
151,10.12,44.83333333333333,0,14,0,False,False,True,0
322,62.12,16.333333333333336,0,4,4,False,False,True,1
244,77.11,29.333333333333336,1,19,4,False,False,True,1
128,45.64,48.66666666666667,0,1,4,False,False,True,0
267,11.66,25.5,0,13,6,True,False,False,1
242,53.16,29.666666666666664,0,21,1,False,False,False,1
249,77.17,28.5,0,22,6,False,False,False,1
292,57.64,21.333333333333336,1,17,3,True,False,False,1
115,35.34,50.83333333333333,0,20,0,False,False,True,0
86,45.89,55.666666666666664,0,2,6,True,False,False,0
301,61.98,19.833333333333336,1,19,6,False,False,False,1
363,43.62,9.5,1,17,3,False,True,False,1
134,63.1,47.66666666666667,0,20,6,False,False,False,0
181,69.13,39.83333333333333,0,3,5,False,True,False,0
290,38.98,21.666666666666664,1,18,3,False,True,False,1
63,16.63,59.5,1,18,4,False,False,True,0
224,15.05,32.666666666666664,0,20,6,True,False,False,1
388,36.74,5.333333333333329,0,13,4,True,False,False,1
280,33.96,23.333333333333336,0,13,2,False,False,True,1
351,58.74,11.5,0,2,0,False,True,False,1
356,23.07,10.666666666666664,0,23,0,False,True,False,1
114,68.77,51.0,0,1,2,False,False,True,0
364,12.59,9.333333333333336,0,2,2,False,True,False,1
262,12.16,26.333333333333336,0,2,6,True,False,False,1
51,48.76,61.5,0,14,4,False,False,False,0
213,24.2,34.5,0,20,2,False,True,False,1
379,56.8,6.833333333333336,1,19,3,False,False,False,1
76,13.61,57.333333333333336,0,2,1,False,False,False,0
181,12.56,39.83333333333333,1,19,3,True,False,False,0
114,72.4,51.0,0,23,3,False,True,False,0
267,43.38,25.5,0,1,3,False,False,False,1
274,14.54,24.333333333333336,0,20,6,False,False,True,1
236,15.45,30.666666666666664,0,23,6,False,False,False,1
235,72.44,30.833333333333336,1,19,3,True,False,False,1
45,77.23,62.5,0,12,4,False,True,False,0
275,46.78,24.166666666666664,0,14,6,False,False,False,1
368,22.23,8.666666666666664,0,15,4,False,True,False,1
86,57.47,55.666666666666664,0,12,3,True,False,False,0
357,58.66,10.5,0,1,1,False,False,True,1
189,32.88,38.5,0,14,5,False,False,False,0
153,17.35,44.5,0,12,4,True,False,False,0
380,19.08,6.666666666666664,0,22,1,False,False,True,1
166,15.07,42.33333333333333,1,17,3,True,False,False,0
271,24.83,24.833333333333336,0,14,3,False,False,True,1
218,33.21,33.666666666666664,0,23,5,False,False,False,1
131,33.77,48.16666666666667,0,0,6,False,True,False,0
254,51.74,27.666666666666664,0,21,2,False,False,True,1
393,61.3,5.0,0,3,2,False,False,False,1
377,49.45,7.166666666666664,0,14,0,False,False,True,1
324,22.04,16.0,0,2,5,False,False,True,1
262,58.43,26.333333333333336,0,21,6,False,False,True,1
335,15.28,14.166666666666664,0,20,2,True,False,False,1
235,56.25,30.833333333333336,0,20,5,False,False,False,1
257,51.44,27.166666666666664,0,23,3,True,False,False,1
322,46.34,16.333333333333336,0,22,6,False,True,False,1
173,66.69,41.16666666666667,0,16,5,True,False,False,0
43,61.23,62.833333333333336,0,1,4,False,False,True,0
35,24.44,64.16666666666667,0,21,6,False,False,False,0
161,12.63,43.16666666666667,0,13,0,True,False,False,0
122,22.14,49.66666666666667,1,19,4,False,False,False,0
346,79.12,12.333333333333336,1,18,6,False,False,False,1
